583116,3,0,Pink & Brown (6 Suits),florrat2,sjdrodge,timotree
583097,2,24,Pink (5 Suits),florrat2,sjdrodge
583083,2,0,Pink (5 Suits),florrat2,sjdrodge
583073,2,22,Pink (5 Suits),florrat2,sjdrodge
583061,2,0,Pink (5 Suits),florrat2,sjdrodge
583048,2,25,Pink (5 Suits),florrat2,sjdrodge
582853,4,28,Light Pink & Dark Pink (6 Suits),florrat2,Lel0uch,melwen,sjdrodge
582843,4,0,Light Pink & Dark Pink (6 Suits),florrat2,Lel0uch,melwen,sjdrodge
582836,4,20,Brown & Light Pink (4 Suits),florrat2,Lel0uch,melwen,sjdrodge
582828,2,26,Black (6 Suits),florrat2,sjdrodge
582824,2,28,Black (6 Suits),florrat2,sjdrodge
582361,2,25,No Variant,florrat2,sjdrodge
582353,3,0,No Variant,florrat2,sjdrodge,timotree
582347,3,0,No Variant,florrat2,sjdrodge,timotree
578936,3,29,Rainbow (6 Suits),florrat2,rz,timotree
578934,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578933,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578931,3,29,Rainbow (6 Suits),florrat2,rz,timotree
578929,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578927,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578926,3,30,Rainbow (6 Suits),florrat2,rz,timotree
578924,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578923,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578921,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578919,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578918,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578916,3,29,Rainbow (6 Suits),florrat2,rz,timotree
578913,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578912,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578911,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578909,3,0,Rainbow (6 Suits),florrat2,rz,timotree
578907,3,0,Rainbow (6 Suits),florrat2,rz,timotree
