488368,4,0,Rainbow (6 Suits),BlueNovember,Damian000,rz,vjk
487501,3,25,No Variant,Damian000,IsabeltheCat,ReaverSe
487480,3,25,No Variant,Damian000,IsabeltheCat,ReaverSe
485627,3,0,Pink & Prism (5 Suits),Damian000,IsabeltheCat,knaphill
485605,3,0,Pink & Prism (5 Suits),Damian000,IsabeltheCat,knaphill
485590,3,0,Pink & Prism (5 Suits),Damian000,IsabeltheCat,knaphill
483577,3,25,No Variant,Damian000,PotatoLatte,tysathem
480557,5,28,Prism (6 Suits),Aluap,Damian000,Denchulitas,Doge,sephiroth
480519,5,0,Prism (6 Suits),Aluap,Damian000,Denchulitas,Doge,sephiroth
475156,2,20,No Variant,Damian000,dancherp
475137,2,25,No Variant,Damian000,dancherp
475115,2,0,No Variant,Damian000,dancherp
474919,4,24,No Variant,Damian000,Doge,orucsoraihc,PotatoLatte
473790,3,23,No Variant,Aluap,Damian000,Meowie
473760,3,23,No Variant,Aluap,Damian000,Meowie
472854,4,30,Black (6 Suits),Damian000,DarthGandalf,Denchulitas,nkkarpov
472785,4,26,Black (6 Suits),Damian000,DarthGandalf,Denchulitas,nkkarpov
472736,4,0,Black (6 Suits),Damian000,DarthGandalf,Denchulitas,nkkarpov
472015,3,0,Black (5 Suits),Aluap,Arcee,Damian000
471992,3,24,Black (5 Suits),Aluap,Arcee,Damian000
471975,3,23,No Variant,Damian000,padi,wolfpack
468474,2,0,No Variant,Damian000,Meowie
467791,5,30,Rainbow (6 Suits),Bot-Fiora,Damian000,griff77,mestrepoke,possum
467006,4,25,No Variant,Arcee,Damian000,HariKrishnan,wump
466961,4,25,No Variant,Arcee,Damian000,HariKrishnan,wump
466930,4,24,No Variant,Arcee,Damian000,HariKrishnan,wump
465878,4,25,Rainbow (5 Suits),Damian000,Denchulitas,knaphill,MarcLovesDogs
465851,4,0,Rainbow (5 Suits),Damian000,Denchulitas,knaphill,MarcLovesDogs
465840,4,25,No Variant,Damian000,Denchulitas,knaphill,MarcLovesDogs
463699,4,0,No Variant,Damian000,Fey,knaphill,sajizzle
463688,4,0,No Variant,Damian000,Fey,knaphill,sajizzle
463684,5,0,No Variant,asaelr,ChristopheAF,Damian000,Fey,knaphill
463210,4,29,Pink & Brown (6 Suits),Damian000,louietyj,nkkarpov,rahsosprout
463176,4,0,Pink & Brown (6 Suits),Damian000,louietyj,nkkarpov,rahsosprout
462048,4,24,No Variant,Arcee,Bot-Fiora,Damian000,dancherp
462008,4,22,No Variant,Arcee,Bot-Fiora,Damian000,dancherp
461993,4,0,No Variant,Arcee,Bot-Fiora,Damian000,dancherp
461979,4,23,No Variant,Arcee,Bot-Fiora,Damian000,dancherp
461944,3,0,No Variant,Bot-Fiora,Damian000,dancherp
461686,4,17,White (4 Suits),CaitlinSmith,Damian000,DarthGandalf,MangoPie
461642,4,24,No Variant,CaitlinSmith,Damian000,Dragonican,MangoPie
460798,3,22,No Variant,Damian000,dancherp,DarthGandalf
449296,4,23,Rainbow-Ones (5 Suits),Damian000,DarthGandalf,eljavi,possum
449242,3,24,Rainbow-Ones (5 Suits),Damian000,eljavi,possum
449192,3,0,Rainbow-Ones (5 Suits),Damian000,eljavi,possum
449169,4,0,Prism (6 Suits),Damian000,Denchulitas,eljavi,sephiroth
449128,6,25,No Variant,Damian000,Denchulitas,eljavi,MangoPie,sephiroth,VerySloppyTwo
447007,5,30,6 Suits,Damian000,DarthGandalf,Daryl,HariKrishnan,knaphill
446924,4,0,Black (6 Suits),Damian000,DarthGandalf,Daryl,HariKrishnan
446855,3,23,No Variant,Damian000,Daryl,HariKrishnan
446812,3,0,No Variant,Damian000,Daryl,HariKrishnan
445917,4,24,Black (5 Suits),CaitlinSmith,Damian000,DarthGandalf,eljavi
445903,4,0,Black (5 Suits),CaitlinSmith,Damian000,DarthGandalf,eljavi
445887,4,0,Black (5 Suits),CaitlinSmith,Damian000,DarthGandalf,eljavi
445855,4,0,Black (5 Suits),CaitlinSmith,Damian000,DarthGandalf,eljavi
445825,4,22,Black (5 Suits),CaitlinSmith,Damian000,DarthGandalf,eljavi
445703,3,29,Black (6 Suits),4head,CaitlinSmith,Damian000
445689,5,25,No Variant,4head,bjnh,CaitlinSmith,Damian000,Onen
445668,4,23,Gray (5 Suits),bjnh,Damian000,indego,Onen
445659,4,0,Gray (5 Suits),bjnh,Damian000,indego,Onen
445654,4,0,Gray (5 Suits),bjnh,Damian000,indego,Onen
443395,3,25,No Variant,Damian000,DarthGandalf,HariKrishnan
443374,3,24,No Variant,Damian000,DarthGandalf,HariKrishnan
443333,3,23,No Variant,Damian000,Feich59,HariKrishnan
443312,3,0,No Variant,Damian000,Feich59,HariKrishnan
443208,3,25,No Variant,Damian000,MathNoob,possum
443194,3,25,No Variant,Damian000,MathNoob,possum
442402,4,25,No Variant,Damian000,DarthGandalf,HariKrishnan,possum
442373,3,22,No Variant,Damian000,Directive,HariKrishnan
441205,4,0,White (6 Suits),bubko,Damian000,HrvoyeahhH,vjk
441202,4,0,White (6 Suits),bubko,Damian000,HrvoyeahhH,vjk
441169,4,0,White (6 Suits),bubko,Damian000,HrvoyeahhH,vjk
441037,4,30,White (6 Suits),CaitlinSmith,Damian000,Denchulitas,knaphill
441017,3,0,Prism (5 Suits),CaitlinSmith,Damian000,Denchulitas
440993,3,25,Prism (5 Suits),CaitlinSmith,Damian000,Denchulitas
440970,3,24,Prism (5 Suits),CaitlinSmith,Damian000,Denchulitas
440947,4,25,Black & White (5 Suits),CaitlinSmith,Damian000,Denchulitas,rachyrules
440509,3,24,Prism (5 Suits),4head,BraydonM,Damian000
438644,3,24,No Variant,Damian000,mmilaa,Rominytah
438585,5,23,Rainbow (5 Suits),Damian000,DarthGandalf,otterful,Pimak,Stormylu
438538,5,0,Rainbow (5 Suits),Damian000,DarthGandalf,otterful,Pimak,Stormylu
438510,5,0,Rainbow (5 Suits),Damian000,DarthGandalf,otterful,Pimak,Stormylu
438280,4,25,No Variant,banjoleb,Damian000,Denchulitas,Pimak
438256,4,0,No Variant,banjoleb,Damian000,Denchulitas,Pimak
437084,3,30,Prism (6 Suits),Damian000,Denchulitas,ksfortson
437050,3,0,Prism (6 Suits),Damian000,Denchulitas,ksfortson
437025,6,30,Prism (6 Suits),ChristopheAF,Damian000,Denchulitas,frosty104,ksfortson,sephiroth
436568,6,30,6 Suits,4head,Damian000,lolthisnotderk,otterful,Spieler42,torp
436540,6,0,6 Suits,4head,Damian000,lolthisnotderk,otterful,Spieler42,torp
436518,6,0,6 Suits,4head,Damian000,otterful,pujanator,torp,wolfpack
436477,5,21,No Variant,Damian000,lolthisnotderk,otterful,torp,wolfpack
436452,5,24,No Variant,Damian000,lolthisnotderk,otterful,torp,wolfpack
435795,4,24,Black (5 Suits),banjoleb,Damian000,ontak,voss
435781,4,0,Black (5 Suits),banjoleb,Damian000,ontak,voss
435770,4,0,Black (5 Suits),banjoleb,Damian000,ontak,voss
435760,3,30,6 Suits,banjoleb,Damian000,ontak
434616,4,0,No Variant,Damian000,HariKrishnan,MathNoob,ontak
434563,5,25,6 Suits,caña,Damian000,HariKrishnan,MathNoob,ontak
433851,3,25,Black (6 Suits),BraydonM,Damian000,nwajfromoz
432671,4,19,No Variant,Damian000,DankZappa,torp,Zahard
432422,3,0,Prism (6 Suits),Damian000,knaphill,lolthisnotderk
432393,3,0,Prism (6 Suits),Damian000,knaphill,lolthisnotderk
432369,3,0,Prism (6 Suits),Damian000,knaphill,lolthisnotderk
430422,3,25,No Variant,Damian000,DarthGandalf,wump
430378,2,22,No Variant,Damian000,DarthGandalf
430313,3,25,No Variant,Damian000,Daryl,MathNoob
430239,4,23,No Variant,Damian000,Daryl,lolthisnotderk,MathNoob
429048,3,0,Dark Prism (6 Suits),Damian000,Denchulitas,jeff10
429026,5,0,Black (6 Suits),Damian000,Denchulitas,eliclax,eljavi,narabio
429010,5,0,Black (6 Suits),Damian000,Denchulitas,eliclax,eljavi,narabio
427841,4,14,3 Suits,Damian000,griff77,HariKrishnan,narabio
427814,4,13,3 Suits,Damian000,griff77,HariKrishnan,narabio
427784,4,25,No Variant,banjoleb,Damian000,griff77,HariKrishnan
427301,4,25,No Variant,Damian000,dobi,griff77,nkkarpov
426594,4,28,Black (6 Suits),Damian000,HariKrishnan,narabio,rahsosprout
426002,5,18,No Variant,BraydonM,Damian000,LetaBot,socerman,Zomdramas
425785,3,0,Rainbow (5 Suits),CaitlinSmith,Damian000,griff77
425742,3,0,Rainbow (5 Suits),CaitlinSmith,Damian000,griff77
425467,5,25,No Variant,4head,caña,Damian000,griff77,narabio
425444,5,25,No Variant,4head,caña,Damian000,griff77,narabio
424666,4,25,White (5 Suits),4head,Damian000,IsabeltheCat,nkkarpov
424632,5,0,White-Ones & White (6 Suits),Damian000,frosty104,newduke,nkkarpov,sephiroth
424615,3,0,No Variant,anarego,bot_21,Damian000
424185,4,22,No Variant,banjoleb,Damian000,griff77,knaphill
423496,2,15,3 Suits,Damian000,srindla
423481,2,25,No Variant,Damian000,DarthGandalf
423127,3,0,Black (5 Suits),CaitlinSmith,Damian000,eljavi
423108,3,0,Black (5 Suits),CaitlinSmith,Damian000,eljavi
423084,4,21,No Variant,CaitlinSmith,Damian000,eljavi,possum
423071,4,0,No Variant,CaitlinSmith,Damian000,eljavi,possum
423059,4,24,No Variant,CaitlinSmith,Damian000,eljavi,possum
422213,3,0,Rainbow (6 Suits),Damian000,tacobot5000,wump
422195,4,0,Rainbow (6 Suits),Damian000,rahsosprout,tacobot5000,wump
418317,3,22,White & Prism (5 Suits),caña,Damian000,otterful
418285,3,23,White & Prism (5 Suits),caña,Damian000,otterful
414720,4,25,No Variant,Damian000,rz,sp00ky,wump
412617,4,24,No Variant,4head,Damian000,Denchulitas,griff77
409714,3,24,No Variant,Damian000,HariKrishnan,kinkajusrevenge
409696,3,0,No Variant,Damian000,HariKrishnan,kinkajusrevenge
409685,3,22,No Variant,Damian000,HariKrishnan,kinkajusrevenge
406921,4,23,No Variant,Damian000,Nkuko,Rominytah,SweetMeloJuice
406890,4,25,No Variant,Damian000,Nkuko,Rominytah,SweetMeloJuice
406879,2,23,No Variant,Damian000,Rominytah
406868,2,0,No Variant,Damian000,Rominytah
404615,4,20,No Variant,CaptainNoob88,Damian000,griff77,rem088
402654,5,24,No Variant,Damian000,mmilaa,Nkuko,Rominytah,SweetMeloJuice
402632,5,21,No Variant,Damian000,mmilaa,Nkuko,Rominytah,SweetMeloJuice
402589,3,13,3 Suits,Damian000,mmilaa,Rominytah
402580,3,12,3 Suits,Damian000,mmilaa,Rominytah
402575,3,25,No Variant,Damian000,mmilaa,Rominytah
401769,3,25,No Variant,Damian000,mmilaa,Rominytah
401747,3,24,No Variant,Damian000,mmilaa,Rominytah
401718,3,24,No Variant,Damian000,mmilaa,Rominytah
401697,3,0,No Variant,Damian000,mmilaa,Rominytah
401665,3,23,No Variant,Damian000,mmilaa,Rominytah
401630,3,24,No Variant,Damian000,mmilaa,Rominytah
399369,3,24,No Variant,Damian000,liquidNitrogen,raramra
399335,3,0,No Variant,Damian000,liquidNitrogen,raramra
398203,3,25,No Variant,Damian000,ducky,robense
397943,3,25,No Variant,Damian000,Donna,lolthisnotderk
397920,3,0,No Variant,Damian000,Donna,lolthisnotderk
397234,4,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
396930,3,28,6 Suits,ArualEIs,Damian000,diael
396891,5,20,No Variant,ArualEIs,CaitlinSmith,Damian000,diael,tezeteta
396856,5,0,No Variant,ArualEIs,CaitlinSmith,Damian000,diael,tezeteta
395797,3,22,No Variant,Damian000,function,Nitrate
395738,3,23,No Variant,Damian000,function,Nitrate
395708,3,0,No Variant,Damian000,function,Nitrate
394844,3,17,4 Suits,Damian000,nkkarpov,robense
394773,3,0,No Variant,Damian000,Donna,mystus
393961,5,25,No Variant,Damian000,diael,oliana,torp,wvh
393934,5,22,No Variant,Damian000,diael,oliana,torp,wvh
392822,3,25,No Variant,Damian000,tezeteta,XMIL
392795,5,26,6 Suits,Damian000,Donna,eljavi,holauqetal,tezeteta
392776,4,0,No Variant,Damian000,Donna,eljavi,tezeteta
392746,5,22,No Variant,Damian000,Donna,eljavi,holauqetal,XMIL
392691,3,14,Rainbow (3 Suits),ArualEIs,Damian000,Lanvin
392669,3,14,Rainbow (3 Suits),ArualEIs,Damian000,Lanvin
392632,3,13,Rainbow (3 Suits),ArualEIs,Damian000,Lanvin
391931,3,28,White (6 Suits),banjoleb,Damian000,Lanvin
391889,3,0,White (6 Suits),banjoleb,Damian000,Lanvin
391866,3,0,White (6 Suits),banjoleb,Damian000,Lanvin
391860,3,0,No Variant,banjoleb,Damian000,Lanvin
391858,4,0,No Variant,Damian000,jarhill0,JoeyExotic,Lanvin
391809,3,0,No Variant,banjoleb,Damian000,eidanjacob
391772,4,20,4 Suits,Damian000,frosty104,torp,ventinove
391601,2,0,No Variant,Damian000,Pepe123
390843,3,24,No Variant,bob65536,Damian000,knaphill
390798,6,23,No Variant,Damian000,eljavi,indego,knaphill,rahsosprout,sean1815
390760,3,0,No Variant,Damian000,eljavi,StKildaFan
390739,3,25,No Variant,Damian000,eljavi,StKildaFan
390444,4,25,No Variant,Damian000,diael,knaphill,nkkarpov
390392,3,23,No Variant,Damian000,knaphill,nkkarpov
390339,4,0,No Variant,Damian000,frosty104,sephiroth,yumi
390330,2,17,No Variant,Damian000,yumi
390318,2,21,No Variant,Damian000,yumi
390040,3,19,4 Suits,Damian000,doctorabi,SevenSpirits
389837,4,29,White (6 Suits),Damian000,Doge,Lanvin,ricardodd
388588,5,20,4 Suits,bjnh,Damian000,Lanvin,MarcLovesDogs,torp
388561,3,20,4 Suits,Damian000,ducky,Lanvin
388526,3,19,4 Suits,Damian000,ducky,Lanvin
388382,3,25,No Variant,Damian000,eljavi,narabio
388346,4,0,No Variant,ADrone,Damian000,holauqetal,zeinab001
387601,4,25,No Variant,3luff,Damian000,oliana,rahsosprout
387587,6,24,No Variant,3luff,Damian000,narabio,oliana,raramra,steenbean
387545,6,22,No Variant,3luff,Damian000,Jarapiri,narabio,oliana,steenbean
387496,3,23,No Variant,Damian000,kodomazer,oliana
387459,6,21,No Variant,ArualEIs,Damian000,Daryl,oliana,voss,witcher
386690,4,25,White-Ones (5 Suits),Damian000,Lanvin,steenbean,tezeteta
386655,4,22,White-Ones (5 Suits),Damian000,Lanvin,steenbean,tezeteta
386235,5,21,No Variant,ArualEIs,bob65536,Damian000,MangoPie,sephiroth
385569,2,22,No Variant,Damian000,tezeteta
385562,2,19,No Variant,Damian000,tezeteta
385550,2,24,No Variant,Damian000,tezeteta
385540,2,25,No Variant,Damian000,tezeteta
385531,2,22,No Variant,Damian000,tezeteta
385521,2,21,No Variant,Damian000,tezeteta
385510,2,21,No Variant,Damian000,tezeteta
385494,2,0,No Variant,Damian000,tezeteta
385486,2,23,No Variant,Damian000,tezeteta
385106,4,24,No Variant,Damian000,hanabornoob,macanek,wump
384658,3,22,No Variant,Damian000,hailey,padi
384605,3,20,No Variant,bob65536,Damian000,hailey
384403,3,23,No Variant,Damian000,HelanaAshryvr,sephiroth
381029,4,24,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
381017,4,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
379335,4,24,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
375453,4,21,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
375413,4,23,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
373427,6,18,No Variant,Damian000,JuliCulon,marcopolo,mmilaa,Nkuko,Rominytah
371525,5,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko,Rominytah
371456,5,0,No Variant,Damian000,JuliCulon,mmilaa,Nkuko,Rominytah
371401,4,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
371267,4,24,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
371244,4,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
370656,4,22,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
370636,4,21,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
370608,4,23,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
370576,4,23,No Variant,Damian000,JuliCulon,mmilaa,Nkuko
370549,5,0,No Variant,Damian000,JuliCulon,mmilaa,Nkuko,Rominytah
