Cocoa Rainbow (5 Suits),37,1
Omni (6 Suits),15,1
Gray Pink (5 Suits),13,1
Muddy Rainbow (3 Suits),11,1
Omni (3 Suits),10,1
Light Pink (5 Suits),10,1
Gray Pink (6 Suits),10,1
Muddy Rainbow (6 Suits),7,1
Rainbow-Fives & Muddy Rainbow (4 Suits),6,1
Black (5 Suits),6,1
Light Pink (3 Suits),5,1
Dark Rainbow (6 Suits),5,1
Gray (5 Suits),4,1
Cocoa Rainbow (6 Suits),4,1
Dark Prism (5 Suits),4,1
Pink & Light Pink (4 Suits),3,1
Pink (4 Suits),3,1
Light Pink (6 Suits),3,1
Rainbow & Pink (5 Suits),2,1
Muddy Rainbow (4 Suits),2,1
Prism (5 Suits),2,1
Dark Pink (6 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Rainbow (6 Suits),1,1
Light-Pink-Ones (6 Suits),1,1
White-Ones & Rainbow (4 Suits),1,1
Pink & Dark Prism (5 Suits),1,1
Black (6 Suits),1,1
Rainbow (5 Suits),1,1
Pink (5 Suits),1,1
Brown & Gray (5 Suits),1,1
Brown (4 Suits),1,1
Muddy Rainbow (5 Suits),1,1
Light Pink (4 Suits),1,1
Prism (4 Suits),1,1
Black & Rainbow (5 Suits),1,1
Dual-Color (6 Suits),1,1
Rainbow & Brown (5 Suits),1,1
Black & White (6 Suits),54,0
Gray (6 Suits),44,0
Brown & Gray (6 Suits),28,0
Null (5 Suits),24,0
Rainbow & Dark Pink (5 Suits),23,0
Black & Gray Pink (6 Suits),21,0
Rainbow & Dark Omni (6 Suits),13,0
Black & Omni (6 Suits),12,0
Light Pink & Dark Prism (6 Suits),12,0
Black & Gray (6 Suits),9,0
Rainbow & Light Pink (6 Suits),8,0
Black & Dark Pink (6 Suits),8,0
No Variant,7,0
Ambiguous & Black (5 Suits),6,0
Rainbow & Pink (6 Suits),5,0
Muddy-Rainbow-Ones & Brown (4 Suits),2,0
